Farmer_ID,First Name,Last Name,Phone Number,Age,Gender,State of Residence,Education_Level,Years_in_Farming,Has_Bank_Account,Bank Account,Bank Name,Digital_Literacy_Level,Cooperative_Member,Agribusiness_Training
FARMER_1650,Kemi,Okonkwo,07062988297,21,Male,Gombe,Primary,8,True,1563704845,UBA,Low,False,True
FARMER_1651,Femi,Umeh,08068911748,25,Female,Kebbi,Tertiary,13,False,,,Low,False,False
FARMER_1652,Chijioke,Obi,09012747106,30,Male,Zamfara,Secondary,3,False,,,High,True,False
FARMER_1653,Aishat,Ibe,08060441086,21,Female,Borno,Tertiary,13,True,7064972913,Wema Bank,High,False,False
FARMER_1654,Oluchi,Ogbonna,09017722691,23,Male,Rivers,None,4,True,0220684170,Zenith Bank,High,False,True
FARMER_1655,Ifeanyi,Okonkwo,09088905857,22,Male,Gombe,None,2,True,9857614734,Wema Bank,Low,True,False
FARMER_1656,Sola,Nwosu,07017720385,29,Female,Bauchi,Secondary,2,True,7161796251,Keystone Bank,High,True,True
FARMER_1657,Funke,Yusuf,09056351731,21,Female,Gombe,Tertiary,4,False,,,High,True,True
FARMER_1658,Funke,Ibrahim,08093971686,26,Male,Benue,None,6,True,7418841320,Polaris Bank,High,True,True
FARMER_1659,Uchenna,Obi,08173468334,21,Female,Abia,Primary,5,True,9205924302,Wema Bank,Medium,True,True
FARMER_1660,Emeka,Onwudiwe,08028399136,31,Male,Cross River,Tertiary,1,False,,,Medium,False,False
FARMER_1661,Zainab,Yusuf,08028597838,22,Female,Jigawa,Tertiary,13,True,4816640617,FCMB,Low,True,True
FARMER_1662,Oluchi,Eze,09069555259,35,Female,Akwa Ibom,None,10,True,3619206928,First Bank,High,False,True
FARMER_1663,Ayoola,Ibe,07016743839,27,Male,Kwara,None,1,True,7687349202,Polaris Bank,High,True,True
FARMER_1664,Oluchi,Olatunji,09186357692,29,Female,Ogun,Secondary,6,True,1191892379,Stanbic IBTC,Low,True,True
FARMER_1665,Uchenna,Yusuf,09091677897,35,Female,Delta,Tertiary,3,True,7946382903,UBA,Low,True,False
FARMER_1666,Ngozi,Ogundipe,09131092485,34,Male,Cross River,Primary,3,True,1274596338,First Bank,Low,True,False
FARMER_1667,Amina,Abubakar,09039102286,28,Male,Ekiti,None,7,True,4300769091,Fidelity Bank,High,True,True
FARMER_1668,Aishat,Nwachukwu,08102943463,20,Female,Taraba,Tertiary,13,False,,,Medium,False,False
FARMER_1669,Zainab,Ayodele,09153369656,34,Male,Kogi,None,13,False,,,Low,False,True
FARMER_1670,Ijeoma,Adeyemi,08134324777,18,Female,Imo,Secondary,1,True,0347211958,FCMB,High,True,False
FARMER_1671,Ifeanyi,Olatunji,08186639400,32,Female,Benue,Tertiary,1,True,5419558240,Polaris Bank,Low,False,False
FARMER_1672,Bayo,Okeke,09137020286,26,Male,Gombe,Tertiary,14,True,1600898490,Sterling Bank,High,True,True
FARMER_1673,Ijeoma,Balogun,09034729037,32,Male,Yobe,Secondary,13,True,2823094172,Jaiz Bank,Low,True,False
FARMER_1674,Nneka,Adedoyin,09082401879,20,Male,Kano,Primary,10,False,,,High,True,True
FARMER_1675,Segun,Danjuma,09080125857,30,Male,Kwara,None,3,True,3666461940,GTBank,Low,False,True
FARMER_1676,Kelechi,Ibe,09075649212,29,Male,Bauchi,Secondary,14,True,6016972816,GTBank,Medium,True,False
FARMER_1677,Ngozi,Nwachukwu,08154690423,18,Male,Bayelsa,Tertiary,8,True,9706091515,Union Bank,Low,True,False
FARMER_1678,Ayoola,Nwosu,08087013682,34,Female,Ogun,Secondary,1,True,0527586279,Stanbic IBTC,Low,True,True
FARMER_1679,Ibrahim,Obi,09088911196,30,Female,Bauchi,Tertiary,10,True,6968888549,UBA,Medium,False,False
FARMER_1680,Uchenna,Adebayo,08064360566,18,Male,Adamawa,Secondary,13,False,,,Low,False,False
FARMER_1681,Amina,Mohammed,09034047008,27,Female,Katsina,Primary,4,False,,,Medium,False,True
FARMER_1682,Aishat,Adedoyin,08114529100,32,Female,Zamfara,Tertiary,9,False,,,High,False,True
FARMER_1683,Kemi,Okeke,08086493207,24,Female,Jigawa,Secondary,14,False,,,Medium,True,False
FARMER_1684,Chijioke,Eze,08085102373,35,Female,Edo,Primary,4,False,,,Medium,False,True
FARMER_1685,Tunde,Alabi,09050716508,33,Male,Imo,Primary,10,True,0083558369,Access Bank,High,False,True
FARMER_1686,Oluchi,Yusuf,07033242642,31,Female,Zamfara,None,8,True,5212830817,Access Bank,Medium,True,False
FARMER_1687,Emeka,Okeke,08083658115,35,Female,FCT,Tertiary,7,False,,,Medium,True,False
FARMER_1688,Funke,Ibe,08104901646,24,Male,Benue,None,3,True,3973676850,First Bank,High,True,True
FARMER_1689,Funke,Ibe,07018470331,34,Male,Enugu,Primary,7,True,9790754890,Keystone Bank,Low,True,False
FARMER_1690,Nneka,Alabi,09053687167,35,Male,Abia,None,7,True,9244425167,Sterling Bank,Low,False,True
FARMER_1691,Femi,Ayodele,08176715274,29,Male,Akwa Ibom,None,10,True,5170825585,FCMB,Medium,True,True
FARMER_1692,Musa,Yusuf,08064577702,25,Female,Zamfara,Secondary,3,True,7583812087,Fidelity Bank,Low,True,False
FARMER_1693,Chijioke,Obi,09014893533,19,Male,Oyo,None,2,True,4649143896,UBA,Low,False,False
FARMER_1694,Kemi,Okonkwo,07045386696,24,Female,Ekiti,Primary,9,True,0968395721,GTBank,Medium,True,True
FARMER_1695,Tunde,Umeh,07034043562,21,Female,Jigawa,None,1,False,,,High,True,True
FARMER_1696,Ijeoma,Olatunji,09019852932,35,Male,Imo,Tertiary,14,True,3517981878,Access Bank,Low,False,False
FARMER_1697,Chijioke,Ogbonna,08123385424,23,Male,Imo,Secondary,7,False,,,Medium,True,True
FARMER_1698,Ibrahim,Ogundipe,08127817263,26,Male,Ebonyi,Primary,4,True,4127993010,UBA,High,False,True
FARMER_1699,Tunde,Nwosu,08072451722,26,Male,Kano,None,2,True,6589325176,Jaiz Bank,Low,True,True
FARMER_1700,Halima,Olatunji,08151642425,31,Male,Delta,Tertiary,2,True,5539536986,Union Bank,High,True,False
FARMER_1701,Halima,Umeh,08151629890,25,Male,Ondo,Primary,8,True,5355506361,Polaris Bank,Medium,True,True
FARMER_1702,Chijioke,Ibrahim,08128249585,20,Female,Sokoto,None,7,True,9414614284,UBA,High,True,True
FARMER_1703,Oluchi,Okonkwo,08171049543,35,Female,Imo,Secondary,12,False,,,High,False,True
FARMER_1704,Tunde,Nwosu,09061179001,22,Female,Ekiti,None,7,False,,,Medium,False,True
FARMER_1705,Tunde,Nwachukwu,09011074060,31,Female,Niger,Primary,5,False,,,Low,False,True
FARMER_1706,Emeka,Mohammed,09063624265,21,Male,Nasarawa,Primary,14,True,9127799645,FCMB,Low,True,True
FARMER_1707,Ngozi,Nwosu,09019320571,24,Male,Ogun,Primary,10,True,7097888084,Polaris Bank,High,False,True
FARMER_1708,Oluchi,Danjuma,09152690792,29,Female,Ekiti,Tertiary,8,True,9453913724,Wema Bank,High,False,False
FARMER_1709,Femi,Adedoyin,09131242689,19,Female,Edo,None,14,True,3208666029,FCMB,High,True,True
FARMER_1710,Aishat,Okonkwo,09011235532,28,Female,Ogun,None,2,True,7846445046,FCMB,High,False,True
FARMER_1711,Kemi,Alabi,09038441887,31,Male,Adamawa,None,2,True,2467706002,GTBank,Low,True,False
FARMER_1712,Ifeanyi,Yusuf,08065284753,33,Male,Zamfara,Secondary,5,True,2453764777,Polaris Bank,Medium,True,False
FARMER_1713,Ayoola,Okafor,09135342108,23,Male,Sokoto,Tertiary,1,True,2872122611,Keystone Bank,Medium,False,False
FARMER_1714,Funke,Ibe,09151423278,21,Female,Kogi,Tertiary,6,True,7474243118,Stanbic IBTC,Medium,False,True
FARMER_1715,Amina,Danjuma,09156409264,32,Female,Ondo,Secondary,4,True,8109540712,Jaiz Bank,High,True,True
FARMER_1716,Uchenna,Nwosu,08063334790,18,Male,Taraba,Tertiary,6,True,3748817772,Fidelity Bank,High,True,False
FARMER_1717,Kemi,Balogun,09073292125,24,Male,Ebonyi,Secondary,7,False,,,Medium,False,False
FARMER_1718,Oluchi,Ojo,09185889370,29,Female,Rivers,Primary,13,True,9687267370,Ecobank,Low,False,True
FARMER_1719,Tunde,Adebayo,08020600942,27,Female,Ebonyi,Primary,3,True,5986131619,Fidelity Bank,Medium,True,True
FARMER_1720,Kemi,Adeyemi,08182923520,22,Male,Cross River,Tertiary,11,True,3046652744,Polaris Bank,Low,True,False
FARMER_1721,Tunde,Okonkwo,08165788724,29,Female,Enugu,Primary,13,True,7575477025,Sterling Bank,High,True,True
FARMER_1722,Aishat,Onwudiwe,08188281701,35,Male,Cross River,Primary,8,False,,,Medium,False,True
FARMER_1723,Amina,Ayodele,08085753151,27,Male,Akwa Ibom,Primary,7,False,,,Medium,True,True
FARMER_1724,Sola,Danjuma,08033128583,23,Female,Ondo,None,13,True,7737191571,Polaris Bank,High,True,False
FARMER_1725,Ibrahim,Adebayo,08020118852,29,Female,Kaduna,Primary,1,True,3602244419,Sterling Bank,Low,True,False
FARMER_1726,Kemi,Ojo,09024771609,24,Female,Yobe,None,6,False,,,Medium,False,False
FARMER_1727,Femi,Okeke,07030476354,35,Male,Plateau,Secondary,7,True,3829986575,Polaris Bank,Medium,False,True
FARMER_1728,Bayo,Mohammed,09184657584,19,Female,Benue,Secondary,14,False,,,Low,False,True
FARMER_1729,Aishat,Okeke,09075454825,27,Female,Ogun,Secondary,11,True,1810717025,Ecobank,Medium,True,True
FARMER_1730,Funke,Ibe,09058193204,32,Male,Jigawa,Secondary,4,True,6533333257,Access Bank,Medium,True,False
FARMER_1731,Uchenna,Danjuma,08062774571,29,Male,Bauchi,Secondary,14,False,,,High,False,False
FARMER_1732,Amina,Adedoyin,08053199237,34,Female,Kogi,Primary,2,True,5306686076,Fidelity Bank,Low,False,False
FARMER_1733,Oluchi,Ayodele,09058440989,21,Male,Kebbi,Primary,10,True,5411188296,Ecobank,Medium,False,True
FARMER_1734,Femi,Adedoyin,09123398802,24,Male,Nasarawa,Primary,9,True,4712589345,First Bank,Medium,False,False
FARMER_1735,Emeka,Alabi,09165098033,26,Male,Edo,Secondary,7,True,7068272243,Union Bank,High,False,True
FARMER_1736,Bayo,Abubakar,09161917202,24,Female,Kaduna,Secondary,1,False,,,Medium,False,True
FARMER_1737,Funke,Okafor,09183436333,19,Female,Abia,None,8,True,6429717754,Access Bank,High,False,True
FARMER_1738,Adaobi,Nwachukwu,09185874565,23,Male,Akwa Ibom,Tertiary,3,True,2026400908,Polaris Bank,Medium,False,True
FARMER_1739,Halima,Obi,09160993647,35,Male,Niger,Primary,4,False,,,High,True,False
FARMER_1740,Emeka,Abubakar,09011716220,23,Male,Jigawa,Tertiary,12,True,1594995423,Keystone Bank,Low,True,True
FARMER_1741,Funke,Umeh,08039154815,30,Female,Osun,Secondary,5,True,7478218901,Keystone Bank,Low,False,False
FARMER_1742,Adaobi,Balogun,09079291077,19,Male,Adamawa,Secondary,1,False,,,Medium,True,True
FARMER_1743,Ngozi,Ibrahim,07014994048,29,Male,Bauchi,Secondary,6,False,,,Medium,False,True
FARMER_1744,Funke,Nwosu,09058925883,32,Female,Ondo,Tertiary,10,True,1734629017,Ecobank,High,True,True
FARMER_1745,Ngozi,Okafor,08075685687,31,Male,Rivers,None,6,True,9857834732,FCMB,High,True,True
FARMER_1746,Chijioke,Nwosu,09022043547,23,Female,Kano,Secondary,2,False,,,Low,True,True
FARMER_1747,Halima,Alabi,08090582858,35,Female,Osun,None,11,False,,,Medium,True,True
FARMER_1748,Bayo,Ayodele,07018299654,22,Female,Bauchi,None,10,False,,,High,True,True
FARMER_1749,Ngozi,Okafor,08094301490,35,Male,Katsina,Primary,6,True,0977616624,Ecobank,Low,True,False
FARMER_1750,Kelechi,Umeh,08079044493,20,Male,FCT,Tertiary,8,True,2779060666,Polaris Bank,Low,False,False
FARMER_1751,Tunde,Umeh,09051284954,20,Female,Kano,Secondary,6,True,4915194322,Jaiz Bank,High,True,False
FARMER_1752,Oluchi,Olatunji,09022611330,27,Male,Borno,None,4,False,,,Medium,True,True
FARMER_1753,Bayo,Adebayo,08140714897,20,Female,Oyo,Tertiary,4,False,,,Low,True,True
FARMER_1754,Amina,Eze,07069011936,29,Male,Edo,Tertiary,9,True,7506384903,Ecobank,High,False,True
FARMER_1755,Bayo,Abubakar,08116013090,33,Female,Katsina,Secondary,6,True,1970630589,Wema Bank,Low,False,False
FARMER_1756,Ngozi,Balogun,08136811391,34,Female,Osun,Primary,8,True,7688507387,Jaiz Bank,Medium,False,True
FARMER_1757,Ngozi,Nwachukwu,09126582062,24,Male,Niger,Primary,8,False,,,High,True,True
FARMER_1758,Chinedu,Eze,09160660866,30,Male,Nasarawa,None,7,True,9779663198,Wema Bank,Medium,True,False
FARMER_1759,Emeka,Yusuf,09083527482,19,Male,Rivers,Primary,3,True,8373463257,Access Bank,Medium,False,True
FARMER_1760,Oluchi,Balogun,08056247008,21,Male,Nasarawa,Primary,10,True,4969379371,Jaiz Bank,Low,False,False
FARMER_1761,Kelechi,Adedoyin,07061410765,27,Female,Nasarawa,Primary,1,True,9065261935,Union Bank,Medium,True,True
FARMER_1762,Adaobi,Abubakar,07044169559,24,Female,Yobe,Tertiary,5,True,8412782346,FCMB,Low,True,True
FARMER_1763,Bayo,Ibrahim,07088633308,34,Male,Abia,Secondary,13,False,,,High,True,False
FARMER_1764,Chinedu,Danjuma,09073849784,23,Male,FCT,Tertiary,10,False,,,High,True,True
FARMER_1765,Adaobi,Ogundipe,08077769781,22,Female,Abia,Tertiary,10,True,6027605774,Polaris Bank,Low,False,True
FARMER_1766,Kemi,Okeke,08029449182,27,Male,Ebonyi,Secondary,2,True,9351238634,Access Bank,Low,True,True
FARMER_1767,Ngozi,Adebayo,09139974767,26,Male,Adamawa,Tertiary,12,False,,,Low,True,False
FARMER_1768,Uchenna,Ojo,09053179216,30,Male,Abia,None,10,True,8817117762,UBA,Medium,True,False
FARMER_1769,Ngozi,Ibrahim,09162355917,23,Male,Oyo,None,13,True,3185438396,GTBank,High,False,False
FARMER_1770,Aishat,Ayodele,08134755703,21,Female,Gombe,Tertiary,2,False,,,High,False,False
FARMER_1771,Segun,Okafor,08175908448,20,Female,Kebbi,Primary,14,False,,,Medium,False,True
FARMER_1772,Ibrahim,Danjuma,07019822888,20,Male,Jigawa,Tertiary,7,False,,,Low,True,True
FARMER_1773,Ifeanyi,Ayodele,09073022820,21,Female,Imo,Primary,11,True,4153722306,Keystone Bank,High,False,True
FARMER_1774,Emeka,Olatunji,08169828545,22,Male,Osun,Tertiary,13,True,5109997059,Union Bank,Medium,True,False
FARMER_1775,Zainab,Ibe,08057645557,25,Male,Delta,None,3,True,3789773105,Zenith Bank,Low,True,True
FARMER_1776,Funke,Ayodele,09029371604,33,Male,Taraba,Primary,13,True,0956458240,UBA,High,True,False
FARMER_1777,Uchenna,Eze,08156901726,20,Female,Katsina,None,8,False,,,Low,True,False
FARMER_1778,Ngozi,Ojo,09074921093,29,Female,Gombe,Tertiary,9,True,4879387272,UBA,Medium,True,False
FARMER_1779,Aishat,Balogun,08100119907,25,Female,Bayelsa,Secondary,14,False,,,High,False,True
FARMER_1780,Kelechi,Ogbonna,09019141774,30,Female,Akwa Ibom,Primary,13,True,2847429581,Jaiz Bank,Low,True,True
FARMER_1781,Musa,Balogun,09064673018,21,Female,Katsina,Primary,8,True,9485600225,Polaris Bank,Low,True,True
FARMER_1782,Ibrahim,Danjuma,09077969791,31,Male,Ekiti,Tertiary,6,False,,,Low,True,True
FARMER_1783,Ibrahim,Eze,08151854960,31,Male,Jigawa,Tertiary,5,True,4233160904,Wema Bank,Medium,True,False
FARMER_1784,Uchenna,Ibrahim,09157487416,30,Female,Kwara,Primary,3,True,4686452942,Ecobank,Low,True,True
FARMER_1785,Segun,Ojo,07047709269,23,Female,Niger,Secondary,3,True,3579560747,Ecobank,High,True,False
FARMER_1786,Zainab,Abubakar,09135433801,34,Female,Anambra,Tertiary,7,True,4245342763,Polaris Bank,High,True,False
FARMER_1787,Halima,Okafor,08110633703,21,Male,Kebbi,Tertiary,13,True,8427622979,Zenith Bank,Low,True,False
FARMER_1788,Ifeanyi,Okonkwo,09090855114,25,Female,Kwara,Tertiary,5,True,9251444260,UBA,Medium,True,True
FARMER_1789,Amina,Yusuf,08151876254,34,Male,Delta,Secondary,12,True,5543879055,Stanbic IBTC,High,True,True
FARMER_1790,Ayoola,Ibrahim,08138039123,20,Male,Adamawa,Primary,14,False,,,High,True,True
FARMER_1791,Ngozi,Okafor,07062899347,34,Female,Bayelsa,None,6,True,4356827807,Keystone Bank,High,True,True
FARMER_1792,Sola,Adeyemi,08170937896,26,Male,Jigawa,Tertiary,14,True,0533123307,Zenith Bank,Low,True,True
FARMER_1793,Zainab,Balogun,09033023812,19,Male,Imo,Secondary,6,True,5292168116,UBA,High,False,True
FARMER_1794,Amina,Adeyemi,08142285588,30,Female,Kogi,Primary,9,True,9977328176,Union Bank,Low,True,False
FARMER_1795,Ngozi,Okonkwo,08059614938,19,Male,Osun,Primary,1,True,3955591175,Keystone Bank,Low,True,True
FARMER_1796,Ayoola,Ibe,08146200951,28,Female,Katsina,Secondary,8,True,0446658174,UBA,Low,False,True
FARMER_1797,Chijioke,Nwachukwu,07040841198,32,Male,Delta,Tertiary,10,True,4925426524,Ecobank,Low,False,True
FARMER_1798,Kemi,Abubakar,09020165860,28,Female,Ekiti,None,13,False,,,Low,False,False
FARMER_1799,Chijioke,Ogbonna,07087178624,20,Female,Edo,Tertiary,13,False,,,High,False,False
FARMER_1800,Bayo,Ojo,09188578424,20,Male,Cross River,Primary,5,False,,,Low,True,True
FARMER_1801,Amina,Danjuma,09151534592,29,Female,Anambra,None,13,True,4569533080,Polaris Bank,Low,True,False
FARMER_1802,Oluchi,Ibe,09026872601,22,Male,Kwara,Tertiary,6,True,2964139879,FCMB,Low,False,False
FARMER_1803,Ngozi,Yusuf,08127658592,24,Male,Sokoto,None,6,False,,,Low,False,False
FARMER_1804,Tunde,Ogbonna,08132200392,24,Female,Bauchi,Secondary,1,True,0096761341,GTBank,Low,False,True
FARMER_1805,Adaobi,Adedoyin,09065678012,30,Male,FCT,Tertiary,3,False,,,Low,False,False
FARMER_1806,Emeka,Danjuma,07061613935,26,Female,Anambra,Primary,12,True,3066741435,Jaiz Bank,High,True,True
FARMER_1807,Kelechi,Adeyemi,09014262388,30,Male,Borno,Primary,6,True,7771830878,Union Bank,Low,True,False
FARMER_1808,Zainab,Balogun,09024942417,29,Male,Kwara,None,14,False,,,Low,False,True
FARMER_1809,Ibrahim,Nwachukwu,08167521221,30,Female,Ogun,Secondary,14,False,,,High,False,False
FARMER_1810,Kemi,Onwudiwe,08034704322,27,Male,Niger,Tertiary,11,False,,,High,False,False
FARMER_1811,Amina,Okonkwo,09018924417,18,Male,Abia,Secondary,11,False,,,Medium,False,True
FARMER_1812,Femi,Umeh,09133956123,25,Male,Sokoto,Secondary,9,True,6963477683,FCMB,High,True,False
FARMER_1813,Funke,Onwudiwe,09076267705,33,Male,Imo,None,6,True,3644263779,Fidelity Bank,High,True,True
FARMER_1814,Nneka,Adeyemi,09032287656,30,Male,Zamfara,None,12,False,,,Low,False,True
FARMER_1815,Ifeanyi,Adebayo,09189690936,20,Male,Nasarawa,Tertiary,13,True,0106401132,Union Bank,Medium,True,True
FARMER_1816,Ijeoma,Umeh,08175011372,20,Male,Kwara,Primary,6,True,7818534851,GTBank,Low,True,False
FARMER_1817,Ifeanyi,Okafor,09015669533,22,Male,Katsina,Tertiary,1,True,9710440865,Jaiz Bank,Medium,True,True
FARMER_1818,Halima,Adeyemi,08128383754,28,Female,Osun,Secondary,9,True,9324292877,Keystone Bank,Low,True,False
FARMER_1819,Ifeanyi,Ibe,08189005140,24,Male,Ekiti,None,4,True,1413349439,Sterling Bank,High,True,False
FARMER_1820,Chijioke,Okonkwo,09094906941,27,Male,Zamfara,Secondary,2,True,3777310976,Union Bank,High,False,False
FARMER_1821,Sola,Abubakar,07082029496,27,Female,Akwa Ibom,None,1,False,,,Medium,True,False
FARMER_1822,Nneka,Adeyemi,09088096025,19,Female,Plateau,Primary,3,False,,,Low,True,True
FARMER_1823,Chijioke,Okafor,09020656608,20,Female,Taraba,Secondary,3,True,4630038767,Stanbic IBTC,Low,False,True
FARMER_1824,Ibrahim,Onwudiwe,07087815250,25,Male,Kaduna,None,5,True,0698513577,Polaris Bank,High,True,True
FARMER_1825,Nneka,Mohammed,08119751795,28,Female,Enugu,Tertiary,1,True,1519023779,GTBank,High,False,False
FARMER_1826,Chinedu,Abubakar,09011820181,30,Female,Kebbi,Tertiary,7,True,5135178066,Ecobank,Medium,True,True
FARMER_1827,Nneka,Ibrahim,09124621192,24,Male,Imo,Tertiary,13,True,0602630835,Access Bank,High,False,True
FARMER_1828,Oluchi,Yusuf,08058468131,30,Male,Anambra,Secondary,1,True,9516085693,Sterling Bank,Medium,True,False
FARMER_1829,Halima,Ibrahim,08135681721,19,Female,Kaduna,None,4,True,7636786506,Wema Bank,Medium,True,True
FARMER_1830,Halima,Umeh,09034617785,23,Female,Zamfara,None,6,True,6222113790,Access Bank,Medium,False,False
FARMER_1831,Ayoola,Abubakar,08158195594,26,Male,Adamawa,None,1,True,5237786268,Sterling Bank,Medium,False,True
FARMER_1832,Femi,Alabi,09082227704,19,Male,FCT,Secondary,7,True,6742677229,FCMB,High,True,True
FARMER_1833,Sola,Danjuma,09157405710,35,Male,Adamawa,None,10,True,5299577468,Zenith Bank,Medium,False,True
FARMER_1834,Ifeanyi,Alabi,09065367801,33,Male,Ebonyi,Primary,7,True,3637059240,Sterling Bank,High,True,True
FARMER_1835,Tunde,Eze,07017208505,29,Male,Kogi,Secondary,3,True,5134552085,Ecobank,Medium,False,False
FARMER_1836,Ijeoma,Ayodele,08143523114,24,Female,Delta,Primary,4,False,,,High,True,True
FARMER_1837,Sola,Ogbonna,07081760144,24,Male,Akwa Ibom,Primary,6,True,6653122493,UBA,Medium,True,True
FARMER_1838,Zainab,Nwachukwu,08147312807,34,Male,Bauchi,Tertiary,14,False,,,High,True,False
FARMER_1839,Uchenna,Ojo,08067687017,30,Male,Akwa Ibom,Secondary,11,True,1821454187,Keystone Bank,Low,True,False
FARMER_1840,Chinedu,Ojo,08140190753,28,Male,Ekiti,None,7,False,,,Medium,True,False
FARMER_1841,Emeka,Adeyemi,08067936752,23,Male,Kaduna,Primary,14,True,5976943566,Sterling Bank,Medium,True,False
FARMER_1842,Femi,Okafor,09122086544,31,Female,Taraba,Secondary,13,False,,,Low,True,False
FARMER_1843,Femi,Ibe,08101826030,23,Male,Kwara,None,4,True,7196034902,Ecobank,Low,True,True
FARMER_1844,Kelechi,Adedoyin,08184006836,23,Female,Kwara,Tertiary,10,False,,,Medium,True,False
FARMER_1845,Uchenna,Umeh,08143554521,19,Male,Imo,Secondary,11,True,9829204027,Fidelity Bank,High,False,True
FARMER_1846,Musa,Ogundipe,09015930315,32,Female,Delta,Secondary,9,True,1296565772,Fidelity Bank,Medium,True,True
FARMER_1847,Amina,Nwachukwu,08135044266,34,Female,Adamawa,Secondary,9,False,,,High,False,True
FARMER_1848,Ayoola,Okafor,09096706699,25,Male,Kogi,None,9,True,2687127405,Union Bank,Low,False,True
FARMER_1849,Amina,Abubakar,08081089825,22,Male,Bayelsa,Primary,12,False,,,High,False,True
FARMER_1850,Ifeanyi,Alabi,09187279654,34,Male,Adamawa,Primary,10,True,8168845973,First Bank,Medium,False,True
FARMER_1851,Chijioke,Ayodele,09025375021,18,Male,Katsina,Secondary,6,True,8608263272,Wema Bank,Low,True,True
FARMER_1852,Tunde,Onwudiwe,08101467566,35,Male,Taraba,Secondary,2,False,,,Low,True,False
FARMER_1853,Ngozi,Obi,08054124737,32,Female,Ondo,None,2,True,1611133519,FCMB,Medium,True,False
FARMER_1854,Kemi,Adebayo,09184192403,22,Male,Benue,Tertiary,11,True,1059830062,First Bank,Medium,True,False
FARMER_1855,Zainab,Umeh,09151932817,24,Male,Ondo,Secondary,4,False,,,Low,False,False
FARMER_1856,Femi,Ogbonna,09053629900,35,Female,Zamfara,Secondary,9,False,,,High,True,True
FARMER_1857,Musa,Okeke,09153785959,23,Male,Kogi,Tertiary,3,False,,,High,True,False
